schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
Poland,IRAQ,BAGHDAD,366.0,341.0,25.0,0.0683060109289617,2010
Poland,IRELAND,DUBLIN,961.0,937.0,24.0,0.0249739854318418,2010
Poland,ISRAEL,TEL AVIV,285.0,250.0,35.0,0.1228070175438596,2010
Poland,ITALY,MILAN,5.0,2.0,3.0,0.6,2010
Poland,ITALY,ROME,0.0,0.0,0.0,,2010
Poland,JAPAN,TOKYO,113.0,113.0,0.0,0.0,2010
Poland,JORDAN,AMMAN,686.0,559.0,127.0,0.1851311953352769,2010
Poland,KAZAKHSTAN,ALMATY,3749.0,3693.0,56.0,0.0149373166177647,2010
Poland,KAZAKHSTAN,ASTANA,765.0,763.0,2.0,0.0026143790849673,2010
Poland,KENYA,NAIROBI,650.0,500.0,150.0,0.2307692307692307,2010
Poland,KOREA (NORTH),PYONGYANG,19.0,0.0,19.0,1.0,2010
Poland,KOREA (SOUTH),SEOUL,283.0,281.0,2.0,0.0070671378091872,2010
Poland,KUWAIT,KUWAIT CITY,802.0,785.0,17.0,0.0211970074812967,2010
Poland,LATVIA,RIGA,3.0,3.0,0.0,0.0,2010
Poland,LEBANON,BEIRUT,548.0,483.0,65.0,0.1186131386861313,2010
Poland,LIBYA,TRIPOLI,380.0,361.0,19.0,0.05,2010
Poland,LITHUANIA,VILNIUS,4.0,4.0,0.0,0.0,2010
Poland,MALAYSIA,KUALA LUMPUR,214.0,138.0,76.0,0.3551401869158878,2010
Poland,MEXICO,MEXICO CITY,35.0,33.0,2.0,0.0571428571428571,2010
Poland,MOLDOVA,CHISINAU,7025.0,6207.0,818.0,0.11644128113879,2010
Poland,MOROCCO,RABAT,1509.0,943.0,566.0,0.3750828363154407,2010
Poland,NETHERLANDS,THE HAGUE,3.0,2.0,1.0,0.3333333333333333,2010
Poland,NEW ZEALAND,WELLINGTON,17.0,17.0,0.0,0.0,2010
Poland,NIGERIA,ABUJA,656.0,268.0,388.0,0.5914634146341463,2010
Poland,NORWAY,OSLO,1.0,1.0,0.0,0.0,2010
Poland,PAKISTAN,ISLAMABAD,354.0,242.0,112.0,0.3163841807909605,2010
Poland,PERU,LIMA,221.0,170.0,51.0,0.2307692307692307,2010
Poland,PORTUGAL,LISBON,8.0,7.0,1.0,0.125,2010
Poland,QATAR,DOHA,235.0,200.0,35.0,0.1489361702127659,2010
Poland,ROMANIA,BUCHAREST,299.0,285.0,14.0,0.0468227424749163,2010
Poland,RUSSIA,KALININGRAD,73997.0,73579.0,418.0,0.0056488776572023,2010
Poland,RUSSIA,ST PETERSBURG,10124.0,10110.0,14.0,0.0013828526274199,2010
Poland,RUSSIA,IRKUTSK,1938.0,1873.0,65.0,0.0335397316821465,2010
Poland,RUSSIA,MOSCOW,71278.0,70827.0,451.0,0.0063273380285642,2010
Poland,SAUDI ARABIA,RIYADH,906.0,869.0,37.0,0.0408388520971302,2010
Poland,SERBIA,BELGRADE,275.0,267.0,8.0,0.029090909090909,2010
Poland,SINGAPORE,SINGAPORE,193.0,188.0,5.0,0.0259067357512953,2010
Poland,SLOVAKIA,BRATISLAVA,1.0,1.0,0.0,0.0,2010
Poland,SLOVENIA,LJUBLJANA,1.0,1.0,0.0,0.0,2010
Poland,SOUTH AFRICA,PRETORIA,1400.0,1384.0,16.0,0.0114285714285714,2010
Poland,SPAIN,BARCELONA,0.0,0.0,0.0,,2010
Poland,SPAIN,MADRID,10.0,10.0,0.0,0.0,2010
Poland,SWEDEN,MALMÖ,0.0,0.0,0.0,,2010
Poland,SWEDEN,STOCKHOLM,1.0,1.0,0.0,0.0,2010
Poland,SWITZERLAND,BERN,5.0,4.0,1.0,0.2,2010
Poland,SYRIA,DAMASCUS,541.0,457.0,84.0,0.155268022181146,2010
Poland,TAIWAN,TAIPEI,1462.0,1448.0,14.0,0.0095759233926128,2010
Poland,THAILAND,BANGKOK,1102.0,1030.0,72.0,0.0653357531760435,2010
Poland,TUNISIA,TUNIS,891.0,497.0,394.0,0.4421997755331088,2010
Poland,TURKEY,ANKARA,2371.0,2162.0,209.0,0.0881484605651623,2010
Poland,TURKEY,ISTANBUL,5862.0,5440.0,422.0,0.0719890822244967,2010
Poland,TURKMENISTAN,ASHGABAT,179.0,172.0,7.0,0.0391061452513966,2010
Poland,UKRAINE,KHARKOV,13600.0,13328.0,272.0,0.02,2010
Poland,UKRAINE,KIEV,53513.0,52598.0,915.0,0.017098648926429,2010
Poland,UKRAINE,LVIV,157475.0,151631.0,5844.0,0.0371106524845213,2010
Poland,UKRAINE,LUCK,72432.0,70637.0,1795.0,0.0247818643693395,2010
Poland,UKRAINE,ODESSA,14730.0,14485.0,245.0,0.0166327223353699,2010
Poland,UNITED ARAB EMIRATES,ABU DHABI,1014.0,849.0,165.0,0.1627218934911242,2010
Poland,UNITED ARAB EMIRATES,DUBAI,1020.0,850.0,170.0,0.1666666666666666,2010
Poland,UNITED KINGDOM,EDINBURGH,366.0,365.0,1.0,0.0027322404371584,2010
Poland,UNITED KINGDOM,LONDON,4376.0,4315.0,61.0,0.0139396709323583,2010
Poland,UNITED KINGDOM,MANCHESTER,787.0,769.0,18.0,0.0228716645489199,2010
Poland,UNITED STATES OF AMERICA,CHICAGO,143.0,142.0,1.0,0.0069930069930069,2010
Poland,UNITED STATES OF AMERICA,LOS ANGELES,292.0,290.0,2.0,0.0068493150684931,2010
Poland,UNITED STATES OF AMERICA,NEW YORK,405.0,398.0,7.0,0.0172839506172839,2010
Poland,UNITED STATES OF AMERICA,WASHINGTON,193.0,190.0,3.0,0.0155440414507772,2010
Poland,UZBEKISTAN,TASHKENT,1268.0,1249.0,19.0,0.0149842271293375,2010
Poland,VENEZUELA,CARACAS,53.0,41.0,12.0,0.2264150943396226,2010
Poland,VIETNAM,HANOI,629.0,577.0,52.0,0.0826709062003179,2010
Portugal,ALGERIA,ALGIERS,825.0,607.0,187.0,0.2355163727959697,2010
Portugal,ANDORRA,ANDORRA-LA-VELLA,4.0,3.0,0.0,0.0,2010
Portugal,ANGOLA,BENGUELA,3005.0,2972.0,17.0,0.0056875209100033,2010
Portugal,ANGOLA,LUANDA,34195.0,31128.0,2810.0,0.0827980434910719,2010
Portugal,ARGENTINA,BUENOS AIRES,14.0,0.0,6.0,1.0,2010
Portugal,AUSTRALIA,CANBERRA,3.0,2.0,0.0,0.0,2010
Portugal,AUSTRALIA,SYDNEY,110.0,110.0,0.0,0.0,2010
Portugal,AUSTRIA,VIENNA,2.0,0.0,0.0,,2010
Portugal,BELGIUM,BRUSSELS,4.0,2.0,1.0,0.3333333333333333,2010
Portugal,BRAZIL,BELO HORIZONTE,14.0,6.0,1.0,0.1428571428571428,2010
Portugal,BRAZIL,BRASILIA,50.0,46.0,0.0,0.0,2010
Portugal,BRAZIL,RIO DE JANEIRO,59.0,56.0,1.0,0.0175438596491228,2010
Portugal,BRAZIL,SAO PAULO,108.0,75.0,20.0,0.2105263157894736,2010
Portugal,BRAZIL,SALVADOR-BAHIA,46.0,32.0,10.0,0.238095238095238,2010
Portugal,BULGARIA,SOFIA,47.0,47.0,0.0,0.0,2010
Portugal,CANADA,MONTREAL,48.0,2.0,5.0,0.7142857142857143,2010
Portugal,CANADA,OTTAWA,34.0,33.0,0.0,0.0,2010
Portugal,CANADA,TORONTO,112.0,109.0,1.0,0.009090909090909,2010
Portugal,CANADA,VANCOUVER,44.0,44.0,0.0,0.0,2010
Portugal,CAPE VERDE,PRAIA,9928.0,8171.0,1541.0,0.1586696869851729,2010
Portugal,CHILE,SANTIAGO,21.0,0.0,0.0,,2010
Portugal,CHINA,BEIJING,1960.0,1904.0,40.0,0.0205761316872428,2010
Portugal,CHINA,SHANGHAI,1406.0,1376.0,14.0,0.0100719424460431,2010
Portugal,COLOMBIA,BOGOTA,552.0,362.0,89.0,0.1973392461197339,2010
Portugal,CONGO (DEMOCRATIC REPUBLIC OF),KINSHASA,0.0,0.0,7.0,1.0,2010
Portugal,CROATIA,ZAGREB,279.0,119.0,1.0,0.0083333333333333,2010
Portugal,CUBA,HAVANA,465.0,145.0,48.0,0.2487046632124352,2010
Portugal,CYPRUS,NICOSIA,84.0,38.0,45.0,0.5421686746987951,2010
Portugal,CZECH REPUBLIC,PRAGUE,0.0,0.0,0.0,,2010
Portugal,DENMARK,COPENHAGEN,0.0,0.0,0.0,,2010
Portugal,EGYPT,CAIRO,988.0,949.0,22.0,0.0226570545829042,2010
Portugal,FINLAND,HELSINKI,1.0,1.0,0.0,0.0,2010
Portugal,FRANCE,LYON,2.0,0.0,0.0,,2010
Portugal,FRANCE,PARIS,12.0,8.0,0.0,0.0,2010
Portugal,FRANCE,STRASBOURG,1.0,0.0,0.0,,2010
Portugal,GERMANY,BERLIN,0.0,0.0,0.0,,2010
Portugal,GERMANY,DUSSELDORF,0.0,0.0,0.0,,2010
Portugal,GERMANY,HAMBURG,0.0,0.0,0.0,,2010
Portugal,GERMANY,STUTTGART,0.0,0.0,0.0,,2010
Portugal,GREECE,ATHENS,4.0,1.0,1.0,0.5,2010
Portugal,GUINEA-BISSAU,BISSAU,3164.0,2526.0,978.0,0.2791095890410959,2010
Portugal,INDIA,NEW DELHI,1998.0,1743.0,235.0,0.1188068756319514,2010
Portugal,INDIA,GOA,1388.0,1306.0,62.0,0.0453216374269005,2010
Portugal,INDONESIA,JAKARTA,502.0,444.0,28.0,0.059322033898305,2010
Portugal,IRAN,TEHERAN,670.0,399.0,67.0,0.1437768240343347,2010
Portugal,IRELAND,DUBLIN,447.0,439.0,4.0,0.0090293453724604,2010
Portugal,ISRAEL,TEL AVIV,108.0,0.0,4.0,1.0,2010
Portugal,ITALY,ROME,6.0,1.0,0.0,0.0,2010
Portugal,JAPAN,TOKYO,90.0,81.0,0.0,0.0,2010
Portugal,KENYA,NAIROBI,262.0,230.0,23.0,0.0909090909090909,2010
Portugal,KOREA (SOUTH),SEOUL,22.0,13.0,1.0,0.0714285714285714,2010
Portugal,LIBYA,TRIPOLI,928.0,639.0,88.0,0.1210453920220082,2010
Portugal,MACAO SAR,MACAO,222.0,214.0,3.0,0.0138248847926267,2010
Portugal,MEXICO,MEXICO CITY,23.0,14.0,1.0,0.0666666666666666,2010
Portugal,MOROCCO,RABAT,1221.0,1049.0,158.0,0.1309030654515327,2010
Portugal,MOZAMBIQUE,BEIRA,322.0,309.0,5.0,0.0159235668789808,2010
Portugal,MOZAMBIQUE,MAPUTO,4680.0,4523.0,62.0,0.0135223555070883,2010
Portugal,NETHERLANDS,THE HAGUE,2.0,2.0,0.0,0.0,2010
Portugal,NIGERIA,ABUJA,0.0,48.0,86.0,0.6417910447761194,2010
Portugal,NIGERIA,LAGOS,623.0,0.0,0.0,,2010
Portugal,PAKISTAN,ISLAMABAD,4.0,0.0,2.0,1.0,2010
Portugal,PERU,LIMA,425.0,411.0,9.0,0.0214285714285714,2010
Portugal,POLAND,WARSAW,8.0,6.0,1.0,0.1428571428571428,2010
Portugal,ROMANIA,BUCHAREST,1143.0,817.0,304.0,0.2711864406779661,2010
Portugal,RUSSIA,MOSCOW,23025.0,22798.0,124.0,0.0054096501177907,2010
Portugal,SÃO TOMÉ AND PRÍNCIPE,SAO TOME,2516.0,2330.0,96.0,0.0395713107996702,2010
Portugal,SAUDI ARABIA,RIYADH,2088.0,2006.0,48.0,0.0233690360272638,2010
Portugal,SENEGAL,DAKAR,4633.0,2951.0,1622.0,0.3546905751148043,2010
Portugal,SERBIA,BELGRADE,25.0,23.0,0.0,0.0,2010
Portugal,SLOVENIA,LJUBLJANA,0.0,0.0,0.0,,2010
Portugal,SOUTH AFRICA,CAPETOWN,898.0,888.0,0.0,0.0,2010
Portugal,SOUTH AFRICA,DURBAN,278.0,277.0,0.0,0.0,2010
Portugal,SOUTH AFRICA,JOHANNESBURG,3029.0,2985.0,15.0,0.005,2010
Portugal,SOUTH AFRICA,PRETORIA,986.0,971.0,2.0,0.0020554984583761,2010
Portugal,SPAIN,BARCELONA,1.0,1.0,0.0,0.0,2010
Portugal,SPAIN,MADRID,1.0,1.0,0.0,0.0,2010
Portugal,SPAIN,SEVILLA,2.0,2.0,0.0,0.0,2010
Portugal,SWEDEN,STOCKHOLM,0.0,0.0,0.0,,2010
Portugal,SWITZERLAND,BERN,0.0,0.0,0.0,,2010
Portugal,SWITZERLAND,GENEVA,0.0,0.0,0.0,,2010
Portugal,SWITZERLAND,ZURICH,0.0,0.0,0.0,,2010
Portugal,THAILAND,BANGKOK,623.0,607.0,9.0,0.0146103896103896,2010
Portugal,TIMOR-LESTE,DILI,510.0,258.0,2.0,0.0076923076923076,2010
Portugal,TUNISIA,TUNIS,629.0,601.0,25.0,0.0399361022364217,2010
Portugal,TURKEY,ANKARA,2907.0,0.0,6.0,1.0,2010
Portugal,TURKEY,BURSA,0.0,2863.0,0.0,0.0,2010
Portugal,TURKEY,ISTANBUL,0.0,12.0,0.0,0.0,2010
Portugal,UKRAINE,KIEV,4958.0,4782.0,129.0,0.0262675626145387,2010
Portugal,UNITED KINGDOM,LONDON,3390.0,3278.0,49.0,0.0147279831680192,2010
Portugal,UNITED KINGDOM,MANCHESTER,966.0,940.0,10.0,0.0105263157894736,2010
Portugal,URUGUAY,MONTEVIDEO,0.0,0.0,0.0,,2010
Portugal,UNITED STATES OF AMERICA,BOSTON,147.0,143.0,1.0,0.0069444444444444,2010
Portugal,UNITED STATES OF AMERICA,NEWARK,195.0,190.0,1.0,0.0052356020942408,2010
Portugal,UNITED STATES OF AMERICA,"NEW BEDFORD, MA",123.0,123.0,1.0,0.0080645161290322,2010
Portugal,UNITED STATES OF AMERICA,NEW YORK,503.0,481.0,7.0,0.0143442622950819,2010
Portugal,UNITED STATES OF AMERICA,SAN FRANCISCO,276.0,261.0,3.0,0.0113636363636363,2010
Portugal,UNITED STATES OF AMERICA,WASHINGTON,2038.0,2030.0,0.0,0.0,2010
Portugal,VENEZUELA,CARACAS,51.0,43.0,4.0,0.0851063829787234,2010
Portugal,VENEZUELA,VALENCIA,8.0,5.0,2.0,0.2857142857142857,2010
Portugal,ZIMBABWE,HARARE,77.0,76.0,0.0,0.0,2010
Sweden,ALGERIA,ALGIERS,532.0,339.0,140.0,0.2922755741127348,2010
Sweden,ARGENTINA,BUENOS AIRES,48.0,33.0,9.0,0.2142857142857142,2010
Sweden,AUSTRALIA,CANBERRA,7.0,7.0,0.0,0.0,2010
Sweden,BANGLADESH,DHAKA,2095.0,1659.0,229.0,0.1212923728813559,2010
Sweden,BELARUS,MINSK,4122.0,3956.0,71.0,0.0176309908120188,2010
Sweden,BOSNIA AND HERZEGOVINA,SARAJEVO,3288.0,3010.0,265.0,0.0809160305343511,2010
Sweden,BULGARIA,SOFIA,24.0,21.0,0.0,0.0,2010
Sweden,CANADA,OTTAWA,3.0,3.0,0.0,0.0,2010
Sweden,CHILE,SANTIAGO,226.0,124.0,92.0,0.4259259259259259,2010
Sweden,CHINA,BEIJING,14173.0,10500.0,250.0,0.0232558139534883,2010
Sweden,CHINA,SHANGHAI,9969.0,8952.0,272.0,0.0294882914137033,2010
Sweden,COLOMBIA,BOGOTA,2516.0,2333.0,107.0,0.0438524590163934,2010
Sweden,CONGO (DEMOCRATIC REPUBLIC OF),KINSHASA,660.0,196.0,255.0,0.565410199556541,2010
Sweden,CUBA,HAVANA,979.0,918.0,21.0,0.0223642172523961,2010
Sweden,CYPRUS,NICOSIA,196.0,31.0,5.0,0.1388888888888889,2010
Sweden,CZECH REPUBLIC,PRAGUE,6.0,0.0,0.0,,2010
Sweden,DENMARK,COPENHAGEN,4.0,0.0,0.0,,2010
Sweden,EGYPT,CAIRO,2820.0,2489.0,281.0,0.1014440433212996,2010
Sweden,ETHIOPIA,ADDIS ABABA,1212.0,708.0,505.0,0.416323165704864,2010
Sweden,FINLAND,HELSINKI,2.0,0.0,0.0,,2010
Sweden,MACEDONIA,SKOPJE,1886.0,63.0,509.0,0.8898601398601399,2010
Sweden,FRANCE,PARIS,14.0,0.0,0.0,,2010
Sweden,GERMANY,BERLIN,1.0,0.0,0.0,,2010
Sweden,GUATEMALA,GUATEMALA CITY,10.0,9.0,0.0,0.0,2010
Sweden,HUNGARY,BUDAPEST,1.0,0.0,1.0,1.0,2010
Sweden,INDIA,NEW DELHI,10613.0,10136.0,267.0,0.0256656733634528,2010
Sweden,INDONESIA,JAKARTA,1644.0,1620.0,11.0,0.0067443286327406,2010
Sweden,IRAN,TEHERAN,21312.0,17237.0,3742.0,0.1783688450355117,2010
Sweden,IRAQ,BAGHDAD,457.0,371.0,5.0,0.0132978723404255,2010
Sweden,IRELAND,DUBLIN,224.0,212.0,3.0,0.013953488372093,2010
Sweden,ISRAEL,JERUSALEM,590.0,348.0,90.0,0.2054794520547945,2010
Sweden,ISRAEL,TEL AVIV,18.0,15.0,2.0,0.1176470588235294,2010
Sweden,ITALY,ROME,1.0,0.0,0.0,,2010
Sweden,JAPAN,TOKYO,196.0,178.0,11.0,0.0582010582010582,2010
Sweden,JORDAN,AMMAN,1157.0,829.0,208.0,0.2005785920925747,2010
Sweden,KENYA,NAIROBI,1460.0,1216.0,196.0,0.1388101983002833,2010
Sweden,KOREA (NORTH),PYONGYANG,185.0,118.0,3.0,0.024793388429752,2010
Sweden,KOREA (SOUTH),SEOUL,170.0,156.0,9.0,0.0545454545454545,2010
Sweden,LITHUANIA,VILNIUS,4.0,4.0,0.0,0.0,2010
Sweden,MALAYSIA,KUALA LUMPUR,320.0,247.0,37.0,0.130281690140845,2010
Sweden,MOROCCO,RABAT,3083.0,2303.0,546.0,0.1916461916461916,2010
Sweden,NIGERIA,ABUJA,2556.0,1480.0,860.0,0.3675213675213675,2010
Sweden,NORWAY,OSLO,3.0,0.0,0.0,,2010
Sweden,PAKISTAN,ISLAMABAD,2080.0,1512.0,539.0,0.2627986348122867,2010
Sweden,POLAND,WARSAW,4.0,0.0,1.0,1.0,2010
Sweden,PORTUGAL,LISBON,1.0,1.0,0.0,0.0,2010
Sweden,ROMANIA,BUCHAREST,41.0,26.0,6.0,0.1875,2010
Sweden,RUSSIA,ST PETERSBURG,21192.0,20915.0,340.0,0.0159962361797224,2010
Sweden,RUSSIA,MOSCOW,38800.0,38214.0,469.0,0.0121241889201975,2010
Sweden,SAUDI ARABIA,RIYADH,2806.0,2573.0,157.0,0.0575091575091575,2010
Sweden,SENEGAL,DAKAR,861.0,220.0,358.0,0.6193771626297578,2010
Sweden,SERBIA,BELGRADE,83.0,67.0,3.0,0.0428571428571428,2010
Sweden,SINGAPORE,SINGAPORE,4.0,0.0,0.0,,2010
Sweden,SOUTH AFRICA,PRETORIA,3665.0,3577.0,61.0,0.0167674546454095,2010
Sweden,SPAIN,MADRID,1.0,0.0,0.0,,2010
Sweden,SRI LANKA,COLOMBO,169.0,164.0,10.0,0.057471264367816,2010
Sweden,SWITZERLAND,BERN,9.0,4.0,0.0,0.0,2010
Sweden,SYRIA,DAMASCUS,3389.0,1794.0,1198.0,0.4004010695187165,2010
Sweden,TAIWAN,TAIPEI,3785.0,3783.0,0.0,0.0,2010
Sweden,TANZANIA,DAR-ES-SALAAM,1283.0,1165.0,80.0,0.0642570281124498,2010
Sweden,THAILAND,BANGKOK,13560.0,10496.0,2551.0,0.1955238752203571,2010
Sweden,TURKEY,ANKARA,2091.0,1688.0,347.0,0.1705159705159705,2010
Sweden,TURKEY,ISTANBUL,4708.0,4383.0,176.0,0.0386049572274621,2010
Sweden,UKRAINE,KIEV,9421.0,9026.0,127.0,0.0138752321643177,2010
Sweden,UNITED ARAB EMIRATES,ABU DHABI,1310.0,1099.0,176.0,0.1380392156862745,2010
Sweden,UNITED KINGDOM,LONDON,3412.0,3164.0,84.0,0.0258620689655172,2010
Sweden,UNITED STATES OF AMERICA,WASHINGTON,2652.0,2405.0,161.0,0.0627435697583788,2010
Sweden,VIETNAM,HANOI,1573.0,1176.0,97.0,0.0761979575805184,2010
Sweden,ZAMBIA,LUSAKA,390.0,375.0,9.0,0.0234375,2010
Slovenia,ALBANIA,TIRANA,252.0,244.0,8.0,0.0317460317460317,2010
Slovenia,ARGENTINA,BUENOS AIRES,17.0,17.0,0.0,0.0,2010
Slovenia,AUSTRALIA,CANBERRA,6.0,6.0,0.0,0.0,2010
Slovenia,AUSTRIA,KLAGENFURT,1.0,1.0,0.0,0.0,2010
Slovenia,AUSTRIA,VIENNA,3.0,3.0,0.0,0.0,2010
Slovenia,BOSNIA AND HERZEGOVINA,SARAJEVO,20997.0,20311.0,686.0,0.0326713340000952,2010
Slovenia,CANADA,OTTAWA,15.0,15.0,0.0,0.0,2010
Slovenia,CHINA,BEIJING,451.0,440.0,11.0,0.024390243902439,2010
Slovenia,CROATIA,ZAGREB,305.0,299.0,6.0,0.0196721311475409,2010
Slovenia,EGYPT,CAIRO,449.0,423.0,26.0,0.0579064587973273,2010
Slovenia,MACEDONIA,SKOPJE,1101.0,987.0,114.0,0.103542234332425,2010
Slovenia,FRANCE,PARIS,1.0,1.0,0.0,0.0,2010
Slovenia,GREECE,ATHENS,2.0,2.0,0.0,0.0,2010
Slovenia,INDIA,NEW DELHI,738.0,686.0,52.0,0.070460704607046,2010
Slovenia,IRAN,TEHERAN,600.0,571.0,29.0,0.0483333333333333,2010
Slovenia,IRELAND,DUBLIN,14.0,14.0,0.0,0.0,2010
Slovenia,ISRAEL,TEL AVIV,59.0,59.0,0.0,0.0,2010
Slovenia,JAPAN,TOKYO,9.0,9.0,0.0,0.0,2010
Slovenia,KOSOVO,PRISTINA,3073.0,2494.0,579.0,0.1884152294175073,2010
Slovenia,MONTENEGRO,PODGORICA,295.0,291.0,4.0,0.0135593220338983,2010
Slovenia,POLAND,WARSAW,1.0,1.0,0.0,0.0,2010
Slovenia,RUSSIA,MOSCOW,16479.0,16377.0,102.0,0.0061896959766976,2010
Slovenia,SERBIA,BELGRADE,847.0,831.0,16.0,0.0188902007083825,2010
Slovenia,TURKEY,ANKARA,1190.0,1166.0,24.0,0.0201680672268907,2010
Slovenia,UKRAINE,KIEV,5026.0,4905.0,121.0,0.0240748109828889,2010
Slovenia,UNITED KINGDOM,LONDON,509.0,472.0,37.0,0.0726915520628683,2010
Slovenia,UNITED STATES OF AMERICA,CLEVELAND,14.0,14.0,0.0,0.0,2010
Slovenia,UNITED STATES OF AMERICA,NEW YORK,24.0,24.0,0.0,0.0,2010
Slovenia,UNITED STATES OF AMERICA,WASHINGTON,60.0,60.0,0.0,0.0,2010
Slovakia,ARGENTINA,BUENOS AIRES,37.0,35.0,2.0,0.054054054054054,2010
Slovakia,AUSTRALIA,CANBERRA,14.0,14.0,0.0,0.0,2010
Slovakia,AUSTRIA,VIENNA,6.0,5.0,1.0,0.1666666666666666,2010
Slovakia,BELARUS,MINSK,2886.0,2864.0,22.0,0.0076230076230076,2010
Slovakia,BOSNIA AND HERZEGOVINA,SARAJEVO,846.0,836.0,10.0,0.0118203309692671,2010
Slovakia,BRAZIL,BRASILIA,43.0,43.0,0.0,0.0,2010
Slovakia,BULGARIA,SOFIA,26.0,25.0,1.0,0.0384615384615384,2010
Slovakia,CANADA,OTTAWA,22.0,19.0,3.0,0.1363636363636363,2010
Slovakia,CHINA,BEIJING,721.0,623.0,98.0,0.1359223300970873,2010
Slovakia,CHINA,SHANGHAI,222.0,177.0,45.0,0.2027027027027027,2010
Slovakia,CROATIA,ZAGREB,17.0,17.0,0.0,0.0,2010
Slovakia,CUBA,HAVANA,103.0,68.0,35.0,0.3398058252427184,2010
Slovakia,CYPRUS,NICOSIA,42.0,39.0,3.0,0.0714285714285714,2010
Slovakia,CZECH REPUBLIC,PRAGUE,9.0,9.0,0.0,0.0,2010
Slovakia,EGYPT,CAIRO,562.0,457.0,105.0,0.1868327402135231,2010
Slovakia,FRANCE,PARIS,7.0,7.0,0.0,0.0,2010
Slovakia,GERMANY,BERLIN,1.0,1.0,0.0,0.0,2010
Slovakia,GERMANY,BONN,2.0,2.0,0.0,0.0,2010
Slovakia,GREECE,ATHENS,8.0,8.0,0.0,0.0,2010
Slovakia,INDIA,NEW DELHI,512.0,420.0,92.0,0.1796875,2010
Slovakia,INDONESIA,JAKARTA,701.0,669.0,32.0,0.0456490727532097,2010
Slovakia,IRAN,TEHERAN,409.0,321.0,88.0,0.2151589242053789,2010
Slovakia,IRELAND,DUBLIN,65.0,61.0,4.0,0.0615384615384615,2010
Slovakia,ISRAEL,TEL AVIV,41.0,37.0,4.0,0.0975609756097561,2010
Slovakia,ITALY,ROME,2.0,2.0,0.0,0.0,2010
Slovakia,JAPAN,TOKYO,8.0,8.0,0.0,0.0,2010
Slovakia,KAZAKHSTAN,ASTANA,493.0,489.0,4.0,0.0081135902636916,2010
Slovakia,KENYA,NAIROBI,108.0,60.0,48.0,0.4444444444444444,2010
Slovakia,KOREA (SOUTH),SEOUL,1.0,1.0,0.0,0.0,2010
Slovakia,KUWAIT,KUWAIT CITY,1176.0,1127.0,49.0,0.0416666666666666,2010
Slovakia,LIBYA,TRIPOLI,525.0,464.0,61.0,0.1161904761904761,2010
Slovakia,MALAYSIA,KUALA LUMPUR,4.0,4.0,0.0,0.0,2010
Slovakia,MEXICO,MEXICO CITY,3.0,3.0,0.0,0.0,2010
Slovakia,NIGERIA,ABUJA,181.0,29.0,152.0,0.8397790055248618,2010
Slovakia,POLAND,WARSAW,2.0,2.0,0.0,0.0,2010
Slovakia,ROMANIA,BUCHAREST,245.0,162.0,83.0,0.3387755102040816,2010
Slovakia,RUSSIA,ST PETERSBURG,1766.0,1732.0,34.0,0.0192525481313703,2010
Slovakia,RUSSIA,MOSCOW,14400.0,14147.0,253.0,0.0175694444444444,2010
Slovakia,SERBIA,BELGRADE,371.0,364.0,7.0,0.0188679245283018,2010
Slovakia,SOUTH AFRICA,PRETORIA,406.0,405.0,1.0,0.0024630541871921,2010
Slovakia,SWITZERLAND,BERN,3.0,3.0,0.0,0.0,2010
Slovakia,SYRIA,DAMASCUS,1021.0,826.0,195.0,0.1909892262487757,2010
Slovakia,TAIWAN,TAIPEI,296.0,279.0,17.0,0.0574324324324324,2010
Slovakia,THAILAND,BANGKOK,116.0,116.0,0.0,0.0,2010
Slovakia,TURKEY,ANKARA,544.0,494.0,50.0,0.0919117647058823,2010
Slovakia,TURKEY,ISTANBUL,741.0,725.0,16.0,0.0215924426450742,2010
Slovakia,UKRAINE,KIEV,16177.0,16029.0,148.0,0.0091487914940965,2010
Slovakia,UKRAINE,UZHHOROD,11826.0,11618.0,208.0,0.017588364620328,2010
Slovakia,UNITED KINGDOM,LONDON,386.0,364.0,22.0,0.0569948186528497,2010
Slovakia,UNITED STATES OF AMERICA,LOS ANGELES,43.0,43.0,0.0,0.0,2010
Slovakia,UNITED STATES OF AMERICA,NEW YORK,43.0,41.0,2.0,0.0465116279069767,2010
Slovakia,UNITED STATES OF AMERICA,WASHINGTON,42.0,32.0,10.0,0.238095238095238,2010
Slovakia,UZBEKISTAN,TASHKENT,111.0,102.0,9.0,0.081081081081081,2010
Slovakia,VIETNAM,HANOI,265.0,247.0,18.0,0.0679245283018867,2010
Bulgaria,AFGHANISTAN,KABUL,147.0,85.0,62.0,0.4217687074829932,2010
Bulgaria,ALBANIA,TIRANA,2763.0,2722.0,41.0,0.0148389431777053,2010
Bulgaria,ALGERIA,ALGIERS,320.0,218.0,102.0,0.31875,2010
Bulgaria,ANGOLA,LUANDA,19.0,15.0,4.0,0.2105263157894736,2010
Bulgaria,ARGENTINA,BUENOS AIRES,4.0,2.0,2.0,0.5,2010
Bulgaria,ARMENIA,YEREVAN,2619.0,2525.0,94.0,0.0358915616647575,2010
Bulgaria,AUSTRALIA,CANBERRA,46.0,44.0,2.0,0.0434782608695652,2010
Bulgaria,AUSTRIA,VIENNA,411.0,407.0,4.0,0.0097323600973236,2010
