reporting_year,reporting_state,consulate_country,consulate_country_region,consulate_country_income_group,consulate_city,visitor_visa_applications,visitor_visa_issued,visitor_visa_not_issued,visitor_visa_refusal_rate
2005,Poland,Canada,North America,High income,VANCOUVER,119,117,2,0.01680672268907563
2005,Poland,Chile,Latin America & Caribbean,High income,SANTIAGO,9,9,0,0.0
2005,Poland,China,East Asia & Pacific,Upper middle income,BEIJING,2360,2322,38,0.016101694915254237
2005,Poland,China,East Asia & Pacific,Upper middle income,GUANGZHOU,1046,981,65,0.0621414913957935
2005,Poland,China,East Asia & Pacific,Upper middle income,SHANGHAI,1759,1706,53,0.030130756111426946
2005,Poland,Colombia,Latin America & Caribbean,Upper middle income,BOGOTA,293,278,15,0.051194539249146756
2005,Poland,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,KINSHASA,182,37,145,0.7967032967032966
2005,Poland,Costa Rica,Latin America & Caribbean,Upper middle income,SAN JOSE,8,8,0,0.0
2005,Poland,Croatia,Europe & Central Asia,High income,ZAGREB,98,98,0,0.0
2005,Poland,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,124,119,5,0.04032258064516129
2005,Poland,Cyprus,Europe & Central Asia,High income,NICOSIA,92,88,3,0.03296703296703297
2005,Poland,Czechia,Europe & Central Asia,High income,OSTRAVA,7293,7280,13,0.0017825311942959
2005,Poland,Czechia,Europe & Central Asia,High income,PRAGUE,4736,4731,40,0.008383986585621462
2005,Poland,Denmark,Europe & Central Asia,High income,COPENHAGEN,668,651,17,0.025449101796407185
2005,Poland,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,1600,1347,225,0.1431297709923664
2005,Poland,Estonia,Europe & Central Asia,High income,TALLINN,1915,1915,0,0.0
2005,Poland,Ethiopia,Sub-Saharan Africa,Low income,ADDIS ABABA,43,19,21,0.525
2005,Poland,Finland,Europe & Central Asia,High income,HELSINKI,129,129,0,0.0
2005,Poland,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,1382,1379,49,0.03431372549019608
2005,Poland,France,Europe & Central Asia,High income,LILLE,72,68,5,0.0684931506849315
2005,Poland,France,Europe & Central Asia,High income,LYON,262,261,1,0.003816793893129771
2005,Poland,France,Europe & Central Asia,High income,PARIS,1612,1609,3,0.0018610421836228288
2005,Poland,France,Europe & Central Asia,High income,STRASBOURG,636,636,0,0.0
2005,Poland,Georgia,Europe & Central Asia,Upper middle income,TBILISI,1574,1553,21,0.013341804320203304
2005,Poland,Germany,Europe & Central Asia,High income,BERLIN,8336,8223,113,0.013555662188099808
2005,Poland,Germany,Europe & Central Asia,High income,COLOGNE,7603,7578,7,0.0009228740936058009
2005,Poland,Germany,Europe & Central Asia,High income,HAMBURG,3883,3876,7,0.0018027298480556271
2005,Poland,Germany,Europe & Central Asia,High income,LEIPZIG,1849,1846,3,0.0016224986479177934
2005,Poland,Germany,Europe & Central Asia,High income,MUNICH,3011,2991,20,0.006642311524410495
2005,Poland,Greece,Europe & Central Asia,High income,ATHENS,283,267,4,0.014760147601476014
2005,Poland,China,East Asia & Pacific,Upper middle income,HONG KONG,446,37,72,0.6605504587155964
2005,Poland,Hungary,Europe & Central Asia,High income,BUDAPEST,479,467,7,0.014767932489451477
2005,Poland,India,South Asia,Lower middle income,MUMBAI,1746,1571,175,0.1002290950744559
2005,Poland,India,South Asia,Lower middle income,NEW DELHI,2742,2203,562,0.20325497287522604
2005,Poland,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,785,785,38,0.046172539489671933
2005,Poland,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,890,826,68,0.07606263982102908
2005,Poland,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,495,390,76,0.1630901287553648
2005,Poland,Ireland,Europe & Central Asia,High income,DUBLIN,374,374,0,0.0
2005,Poland,Israel,Middle East & North Africa,High income,TEL AVIV,288,237,14,0.055776892430278883
2005,Poland,Italy,Europe & Central Asia,High income,MILAN,445,420,25,0.056179775280898875
2005,Poland,Italy,Europe & Central Asia,High income,ROME,758,748,10,0.013192612137203167
2005,Poland,Japan,East Asia & Pacific,High income,TOKYO,182,178,4,0.02197802197802198
2005,Poland,Jordan,Middle East & North Africa,Lower middle income,AMMAN,413,396,17,0.04116222760290557
2005,Poland,Kazakhstan,Europe & Central Asia,Upper middle income,ALMATY,12278,12278,11,0.0008951094474733502
2005,Poland,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,258,233,25,0.09689922480620156
2005,Poland,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,PYONGYANG,36,36,0,0.0
2005,Poland,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,38,23,15,0.39473684210526316
2005,Poland,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,500,472,27,0.05410821643286573
2005,Poland,Lao PDR,East Asia & Pacific,Lower middle income,VIENTIANE,10,8,2,0.2
2005,Poland,Latvia,Europe & Central Asia,High income,RIGA,7638,7639,53,0.006890275611024441
2005,Poland,Lebanon,Middle East & North Africa,Lower middle income,BEIRUT,712,598,103,0.14693295292439373
2005,Poland,Libya,Middle East & North Africa,Upper middle income,BENGHAZI,98,97,1,0.01020408163265306
2005,Poland,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,519,504,15,0.028901734104046242
2005,Poland,Lithuania,Europe & Central Asia,High income,VILNIUS,1144,1141,3,0.0026223776223776225
2005,Poland,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,41,21,20,0.4878048780487805
2005,Poland,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,28,28,0,0.0
2005,Poland,Moldova,Europe & Central Asia,Upper middle income,CHISINAU,24103,23824,279,0.01157532257395345
2005,Poland,Mongolia,East Asia & Pacific,Lower middle income,ULAN BATOR,1297,1272,25,0.01927525057825752
2005,Poland,Morocco,Middle East & North Africa,Lower middle income,CASABLANCA,308,280,28,0.09090909090909091
2005,Poland,Morocco,Middle East & North Africa,Lower middle income,RABAT,177,94,84,0.47191011235955055
2005,Poland,Netherlands,Europe & Central Asia,High income,THE HAGUE,1068,1060,8,0.00749063670411985
2005,Poland,New Zealand,East Asia & Pacific,High income,WELLINGTON,13,13,0,0.0
2005,Poland,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,610,408,211,0.3408723747980614
2005,Poland,Nigeria,Sub-Saharan Africa,Lower middle income,LAGOS,1156,471,695,0.5960548885077187
2005,Poland,Norway,Europe & Central Asia,High income,OSLO,331,329,2,0.006042296072507553
2005,Poland,Pakistan,South Asia,Lower middle income,ISLAMABAD,312,375,237,0.3872549019607843
2005,Poland,Pakistan,South Asia,Lower middle income,KARACHI,153,132,50,0.27472527472527475
2005,Poland,Panama,Latin America & Caribbean,High income,PANAMA CITY,1,1,0,0.0
2005,Poland,Peru,Latin America & Caribbean,Upper middle income,LIMA,428,383,45,0.10514018691588785
2005,Poland,Portugal,Europe & Central Asia,High income,LISBON,116,115,1,0.008620689655172414
2005,Poland,Romania,Europe & Central Asia,High income,BUCHAREST,324,324,0,0.0
2005,Poland,Russian Federation,Europe & Central Asia,Upper middle income,IRKUTSK,398,394,4,0.010050251256281407
2005,Poland,Russian Federation,Europe & Central Asia,Upper middle income,KALININGRAD,146668,145889,779,0.005311315351678621
2005,Poland,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,48523,48408,115,0.0023700100983038972
2005,Poland,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,10519,10479,40,0.0038026428367715563
2005,Poland,Saudi Arabia,Middle East & North Africa,High income,RIYADH,553,521,32,0.05786618444846293
2005,Poland,Senegal,Sub-Saharan Africa,Lower middle income,DAKAR,238,108,130,0.5462184873949579
2005,Poland,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,4337,4332,5,0.001152870647913304
2005,Poland,Singapore,East Asia & Pacific,High income,SINGAPORE,96,89,35,0.28225806451612906
2005,Poland,Slovak Republic,Europe & Central Asia,High income,BRATISLAVA,251,255,2,0.007782101167315175
2005,Poland,Slovenia,Europe & Central Asia,High income,LJUBLJANA,156,156,0,0.0
2005,Poland,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,2255,2243,15,0.006643046944198406
2005,Poland,Spain,Europe & Central Asia,High income,BARCELONA,190,184,6,0.031578947368421054
2005,Poland,Spain,Europe & Central Asia,High income,MADRID,569,546,23,0.040421792618629174
2005,Poland,Sweden,Europe & Central Asia,High income,MALMÖ,261,253,8,0.03065134099616858
2005,Poland,Sweden,Europe & Central Asia,High income,STOCKHOLM,372,370,2,0.005376344086021506
2005,Poland,Switzerland,Europe & Central Asia,High income,BERN,646,646,3,0.004622496147919877
2005,Poland,Syrian Arab Republic,Middle East & North Africa,Low income,DAMASCUS,398,380,18,0.04522613065326633
2005,Poland,"Taiwan, China",East Asia & Pacific,High income,TAIPEI,3771,3768,3,0.0007955449482895784
2005,Poland,Tanzania,Sub-Saharan Africa,Lower middle income,DAR ES SALAAM,88,73,15,0.17045454545454544
2005,Poland,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,1878,1797,80,0.042621204049014386
2005,Poland,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,591,555,36,0.06091370558375635
2005,Poland,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,3442,3297,145,0.0421266705403835
2005,Poland,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,5420,5269,154,0.028397565922920892
2005,Poland,Ukraine,Europe & Central Asia,Lower middle income,KHARKOV,12863,12858,88,0.006797466398887687
2005,Poland,Ukraine,Europe & Central Asia,Lower middle income,KYIV,135698,134523,1175,0.008658933808899174
2005,Poland,Ukraine,Europe & Central Asia,Lower middle income,LUCK,158799,157246,1553,0.009779658562081624
2005,Poland,Ukraine,Europe & Central Asia,Lower middle income,LVIV,276858,248186,3293,0.013094532744284812
2005,Poland,Ukraine,Europe & Central Asia,Lower middle income,ODESA,16890,16677,213,0.01261101243339254
2005,Poland,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,906,855,51,0.056291390728476824
2005,Poland,United Kingdom,Europe & Central Asia,High income,EDINBURGH,95,94,1,0.010526315789473684
2005,Poland,United Kingdom,Europe & Central Asia,High income,LONDON,3859,3855,4,0.0010365379632029023
2005,Poland,Uruguay,Latin America & Caribbean,High income,MONTEVIDEO,3,3,0,0.0
2005,Poland,United States,North America,High income,CHICAGO,622,611,11,0.017684887459807074
2005,Poland,United States,North America,High income,LOS ANGELES,706,703,3,0.00424929178470255
2005,Poland,United States,North America,High income,NEW YORK,1065,1056,9,0.008450704225352112
2005,Poland,United States,North America,High income,WASHINGTON,419,417,2,0.00477326968973747
2005,Poland,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,1144,1068,9,0.008356545961002786
2005,Poland,"Venezuela, RB",Latin America & Caribbean,nan,CARACAS,531,472,58,0.10943396226415095
2005,Poland,Vietnam,East Asia & Pacific,Lower middle income,HANOI,619,557,62,0.10016155088852989
2005,Poland,Vietnam,East Asia & Pacific,Lower middle income,HO-CHI MINH CITY,183,160,31,0.16230366492146597
2005,Poland,"Yemen, Rep.",Middle East & North Africa,Low income,SANAA,59,59,2,0.03278688524590164
2005,Poland,Zimbabwe,Sub-Saharan Africa,Lower middle income,HARARE,66,64,2,0.030303030303030304
2005,Slovenia,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,78,38,40,0.5128205128205128
2005,Slovenia,Australia,East Asia & Pacific,High income,CANBERRA,9,9,0,0.0
2005,Slovenia,Austria,Europe & Central Asia,High income,KLAGENFURT,844,813,31,0.03672985781990521
2005,Slovenia,Austria,Europe & Central Asia,High income,VIENNA,1925,1844,81,0.042077922077922075
2005,Slovenia,Belgium,Europe & Central Asia,High income,BRUSSELS,408,405,3,0.007352941176470588
2005,Slovenia,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,28742,26938,1804,0.06276529121146754
2005,Slovenia,Canada,North America,High income,OTTAWA,23,23,0,0.0
2005,Slovenia,China,East Asia & Pacific,Upper middle income,BEIJING,868,800,68,0.07834101382488479
2005,Slovenia,Croatia,Europe & Central Asia,High income,ZAGREB,1285,1228,57,0.0443579766536965
2005,Slovenia,Czechia,Europe & Central Asia,High income,PRAGUE,1309,1290,19,0.014514896867838044
2005,Slovenia,Denmark,Europe & Central Asia,High income,COPENHAGEN,1278,1244,34,0.026604068857589983
2005,Slovenia,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,957,649,308,0.3218390804597701
2005,Slovenia,Finland,Europe & Central Asia,High income,HELSINKI,189,189,0,0.0
2005,Slovenia,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,13505,12445,1060,0.07848944835246205
2005,Slovenia,France,Europe & Central Asia,High income,PARIS,858,813,45,0.05244755244755245
2005,Slovenia,Germany,Europe & Central Asia,High income,BERLIN,746,730,16,0.021447721179624665
2005,Slovenia,Germany,Europe & Central Asia,High income,MUNICH,2398,2363,35,0.014595496246872394
2005,Slovenia,Greece,Europe & Central Asia,High income,ATHENS,23,23,0,0.0
2005,Slovenia,Italy,Europe & Central Asia,High income,VATICAN CITY,18,18,0,0.0
2005,Slovenia,Hungary,Europe & Central Asia,High income,BUDAPEST,3729,3671,58,0.015553767766157146
2005,Slovenia,India,South Asia,Lower middle income,NEW DELHI,542,393,149,0.27490774907749077
2005,Slovenia,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,375,340,35,0.09333333333333334
2005,Slovenia,Ireland,Europe & Central Asia,High income,DUBLIN,17,17,0,0.0
2005,Slovenia,Israel,Middle East & North Africa,High income,TEL AVIV,20,17,3,0.15
2005,Slovenia,Italy,Europe & Central Asia,High income,ROME,254,252,2,0.007874015748031496
2005,Slovenia,Italy,Europe & Central Asia,High income,TRIESTE,4478,4271,207,0.04622599374720857
2005,Slovenia,Japan,East Asia & Pacific,High income,TOKYO,16,16,0,0.0
2005,Slovenia,Netherlands,Europe & Central Asia,High income,THE HAGUE,348,343,5,0.014367816091954023
2005,Slovenia,Poland,Europe & Central Asia,High income,WARSAW,73,72,1,0.0136986301369863
2005,Slovenia,Portugal,Europe & Central Asia,High income,LISBON,26,22,4,0.15384615384615385
2005,Slovenia,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,11755,11709,46,0.003913228413441089
2005,Slovenia,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,30309,29518,791,0.0260978587218318
2005,Slovenia,Serbia,Europe & Central Asia,Upper middle income,PODGORICA,4425,4135,290,0.0655367231638418
2005,Slovenia,Slovak Republic,Europe & Central Asia,High income,BRATISLAVA,54,54,0,0.0
2005,Slovenia,Spain,Europe & Central Asia,High income,MADRID,214,210,4,0.018691588785046728
2005,Slovenia,Sweden,Europe & Central Asia,High income,STOCKHOLM,513,494,19,0.037037037037037035
2005,Slovenia,Switzerland,Europe & Central Asia,High income,BERN,5436,5425,11,0.0020235467255334807
2005,Slovenia,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,665,608,57,0.08571428571428572
2005,Slovenia,Ukraine,Europe & Central Asia,Lower middle income,KYIV,4852,4731,121,0.024938169826875516
2005,Slovenia,United Kingdom,Europe & Central Asia,High income,LONDON,723,706,17,0.02351313969571231
2005,Slovenia,United States,North America,High income,NEW YORK,74,72,2,0.02702702702702703
2005,Slovenia,United States,North America,High income,WASHINGTON,106,103,3,0.02830188679245283
2005,Slovak Republic,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,32,32,0,0.0
2005,Slovak Republic,Australia,East Asia & Pacific,High income,CANBERRA,21,19,2,0.09523809523809523
2005,Slovak Republic,Austria,Europe & Central Asia,High income,VIENNA,4938,4917,21,0.00425273390036452
2005,Slovak Republic,Belarus,Europe & Central Asia,Upper middle income,MINSK,5646,5646,2,0.0003541076487252125
2005,Slovak Republic,Belgium,Europe & Central Asia,High income,BRUSSELS,213,199,14,0.06572769953051644
2005,Slovak Republic,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,920,920,0,0.0
2005,Slovak Republic,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,6,6,0,0.0
2005,Slovak Republic,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,808,806,2,0.0024752475247524753
2005,Slovak Republic,Canada,North America,High income,OTTAWA,24,24,0,0.0
2005,Slovak Republic,China,East Asia & Pacific,Upper middle income,BEIJING,585,564,21,0.035897435897435895
2005,Slovak Republic,China,East Asia & Pacific,Upper middle income,SHANGHAI,244,214,30,0.12295081967213115
2005,Slovak Republic,Croatia,Europe & Central Asia,High income,ZAGREB,224,220,4,0.017857142857142856
2005,Slovak Republic,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,142,140,2,0.014084507042253521
2005,Slovak Republic,Cyprus,Europe & Central Asia,High income,NICOSIA,26,26,0,0.0
2005,Slovak Republic,Czechia,Europe & Central Asia,High income,PRAGUE,10120,9929,191,0.018873517786561263
2005,Slovak Republic,Czechia,Europe & Central Asia,High income,BRNO,2980,2980,2,0.0006706908115358819
2005,Slovak Republic,Denmark,Europe & Central Asia,High income,COPENHAGEN,81,81,0,0.0
2005,Slovak Republic,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,875,693,184,0.20980615735461802
2005,Slovak Republic,Finland,Europe & Central Asia,High income,HELSINKI,79,79,0,0.0
2005,Slovak Republic,France,Europe & Central Asia,High income,PARIS,372,372,0,0.0
2005,Slovak Republic,Germany,Europe & Central Asia,High income,BERLIN,568,568,0,0.0
2005,Slovak Republic,Germany,Europe & Central Asia,High income,BONN,495,495,0,0.0
2005,Slovak Republic,Germany,Europe & Central Asia,High income,MUNICH,892,883,9,0.010089686098654708
2005,Slovak Republic,Greece,Europe & Central Asia,High income,ATHENS,55,55,0,0.0
2005,Slovak Republic,Hungary,Europe & Central Asia,High income,BUDAPEST,2869,2863,6,0.0020913210177762286
2005,Slovak Republic,Hungary,Europe & Central Asia,High income,BEKESCSABA,206,206,0,0.0
2005,Slovak Republic,India,South Asia,Lower middle income,NEW DELHI,727,624,103,0.14167812929848694
2005,Slovak Republic,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,569,563,6,0.01054481546572935
2005,Slovak Republic,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,291,279,9,0.03125
2005,Slovak Republic,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,326,326,0,0.0
2005,Slovak Republic,Ireland,Europe & Central Asia,High income,DUBLIN,40,40,0,0.0
2005,Slovak Republic,Israel,Middle East & North Africa,High income,TEL AVIV,29,29,0,0.0
